UMAP_1,UMAP_2,label
9.955144,2.5013468,5
9.804063,2.3863509,5
7.9991918,3.6846588,5
7.8368483,4.0808444,5
7.2839518,4.682303,5
7.140597,4.7469754,5
7.9437113,4.0485706,5
7.9710793,4.041411,5
9.903904,4.5960126,5
10.923146,4.7920985,5
14.2492895,3.0395155,5
14.266066,3.012731,5
14.261772,2.942259,5
14.196356,2.801065,5
13.8436775,2.539156,5
13.014103,1.7300124,5
12.89099,1.7139051,5
13.694414,5.689104,5
13.848984,8.55259,5
13.908432,8.660162,5
11.929525,3.7291265,5
9.275227,2.1142316,5
9.860304,2.8937259,5
9.42796,4.903826,5
7.5057135,8.458667,5
7.3793044,8.238009,5
7.2468452,7.590957,5
7.746941,6.7258973,5
13.120941,4.154823,5
12.521997,7.8651733,5
10.318173,9.730097,5
10.200135,9.800075,5
7.1181192,7.331899,5
13.840765,2.594938,5
14.178341,2.8963268,5
14.118362,2.8029702,5
14.033788,2.6702275,5
10.642144,3.4850578,5
10.140751,4.3109922,5
8.192259,7.9895525,5
7.9369607,8.427399,5
7.6885214,5.827568,5
7.7187295,5.7899656,5
7.760719,5.6754007,5
7.9578457,5.030395,6
7.9893384,4.9491224,6
7.9722757,4.95587,6
8.003388,4.9171968,6
13.180469,10.166546,6
13.358117,9.985798,6
13.327704,10.073703,6
13.296031,10.405467,6
13.26831,10.362114,6
13.231151,10.196723,6
12.947454,8.281649,6
12.506127,7.1352773,6
10.656032,4.868278,6
10.554655,4.748569,6
10.10494,3.6818168,6
11.346282,1.7827505,6
11.218914,1.8207641,6
12.50132,3.4672465,6
12.464907,3.546337,6
12.586035,4.0942125,6
12.590758,4.14438,6
12.8131,6.593445,6
12.525105,7.105826,6
12.435223,7.154702,6
12.363467,7.0682826,6
12.230257,6.9551024,6
12.123263,6.920312,6
12.086736,6.838893,6
9.0538025,4.3010483,6
8.649589,3.1368892,6
8.382629,2.4764729,6
9.365345,1.991249,6
10.192437,1.94649,6
12.088711,3.7012882,6
12.138132,3.7673745,6
13.312614,10.275724,6
13.282266,10.203937,6
13.196957,10.100327,6
13.12816,10.051768,6
10.578952,6.5198655,6
10.591832,6.4535785,6
9.99148,5.176513,6
9.832673,5.1576967,6
10.050148,4.452192,6
10.08128,4.5025854,6
10.419324,4.6582894,6
10.5791,4.8085546,6
11.321739,5.749292,6
11.428296,5.7578163,6
11.19174,5.172536,6
9.169945,8.20154,6
9.068826,8.303386,6
12.526445,10.101,6
13.832926,9.259351,6
13.855074,9.230846,6
13.528064,8.777525,6
13.510562,8.753854,6
13.464666,8.696322,6
12.821193,4.276814,6
12.850678,4.089486,6
11.861529,1.8533511,6
12.985401,5.7940063,6
13.017539,6.388322,6
13.038559,6.3908453,6
13.052641,6.283266,6
13.060056,6.088233,6
12.975852,5.7918124,6
12.544787,5.6048293,6
9.064777,3.415158,6
8.989282,3.3634527,6
8.723216,3.0894887,6
8.544916,3.0766459,6
8.081824,3.2471938,6
8.024098,3.515551,6
9.862476,3.9687412,6
9.917064,4.0546646,6
10.521868,4.5210977,6
10.569502,4.5404077,6
10.7600155,4.5593963,6
10.7752285,4.5991554,6
10.847598,4.582082,6
10.894525,4.42637,6
10.796259,3.0296493,6
10.6141405,2.635286,6
11.8809185,4.0784254,6
9.276818,8.052935,6
9.200621,8.149324,6
9.11591,8.195625,6
7.949726,3.326383,6
8.008968,3.1839285,6
8.93191,3.4998136,6
9.933126,3.4421303,6
9.657526,3.0352561,6
9.044867,2.5692883,6
8.740658,2.2019928,6
13.070367,8.117249,6
12.982564,8.355414,6
12.91323,8.807854,6
12.789727,9.195088,6
9.874706,7.3445086,6
8.377787,4.5790606,6
8.314793,4.545152,6
8.3423,4.490253,6
13.169715,10.23037,6
13.100639,10.167527,6
13.71826,9.345337,6
13.775138,9.288417,6
13.77803,9.261891,6
13.102499,10.137215,6
9.2014675,8.137967,6
9.163081,8.105287,6
8.121159,6.065389,6
8.161775,6.194643,6
12.88132,8.308908,6
13.073836,8.10495,6
13.035296,8.022971,6
12.955739,8.006013,6
12.785201,8.002204,6
12.590654,7.908285,6
11.778588,7.450645,6
10.669407,6.495858,6
9.140048,2.4626017,6
8.369401,2.5415611,6
8.414809,2.4682455,6
8.419587,2.4575675,6
8.480379,2.3821418,6
8.55438,2.323629,6
8.754998,2.0251474,6
8.82424,1.9682133,6
9.305327,2.3058615,6
11.839829,4.1351495,6
13.32307,10.372434,6
13.293717,10.406089,6
11.97744,3.8021863,6
8.38296,4.2216096,6
8.427991,4.464778,6
9.979429,7.44823,6
12.323052,8.705594,6
12.984829,8.266136,6
12.927078,8.240397,6
12.919675,8.210258,6
12.725923,7.7025013,6
12.905077,8.218335,6
12.855651,8.275539,6
12.965771,8.272966,6
12.984693,8.283985,6
12.982323,8.247342,6
12.973217,8.266494,6
12.7958,7.8945894,6
11.586494,4.9821634,6
10.529761,3.5548785,6
10.02299,3.024893,6
9.176334,2.673975,6
9.135384,2.6462862,6
9.073396,2.6085367,6
9.922585,2.6162543,6
13.744571,9.309072,6
13.766764,9.311416,6
13.792914,9.309662,6
13.282396,9.178931,6
12.559865,8.545338,6
12.501845,8.380895,6
12.276003,7.2103076,6
12.261821,7.1220226,6
12.232695,7.091342,6
12.4235115,7.399233,6
12.370104,8.141546,6
12.164423,8.760227,6
12.156142,8.679823,6
12.126533,8.623202,6
12.123254,6.9940515,6
9.553627,4.964214,6
9.882244,5.2634788,6
12.452739,8.27202,6
11.795275,7.8627195,6
12.231207,6.8460426,6
12.375565,6.7285314,6
12.499586,6.597777,6
13.443852,5.341557,6
13.511096,5.0674253,6
12.380154,3.932158,6
9.481796,3.1388423,6
12.008687,4.1438074,6
12.995476,8.8899145,6
13.428082,8.682734,6
12.911131,8.30277,6
12.846605,8.056709,6
12.507689,6.6871247,6
12.2694,6.4856167,6
11.5602865,5.870922,6
11.476438,5.713346,6
9.82831,5.274232,6
11.495559,4.79131,6
10.594654,3.32791,6
10.137808,3.4039469,6
8.987327,5.0714326,6
9.309008,5.336551,6
9.523278,5.2535806,6
10.121924,4.562361,6
10.071777,4.4600725,6
9.131116,3.5833993,6
9.12219,3.551371,6
8.817505,3.1756258,6
8.658073,2.5219014,6
8.58611,2.416917,6
8.569218,2.3730292,6
8.565282,2.3673224,6
9.30332,2.1384583,6
9.423624,2.2041793,6
13.586646,8.641633,6
13.091779,8.217325,6
13.034481,8.143374,6
13.002795,8.027872,6
10.257834,4.7116466,6
10.300298,4.801554,6
10.381663,4.862004,6
10.359742,4.792685,6
10.287396,4.688549,6
10.145208,4.4937882,6
9.266673,2.336224,6
9.165375,2.083343,6
9.356904,1.7966273,6
10.28665,1.2716655,6
11.929277,4.884347,6
12.070494,5.0019984,6
13.341688,9.468204,6
13.470263,9.625898,6
13.495052,9.680961,6
13.477078,9.600982,6
12.893814,5.1177115,6
12.427023,6.627926,6
12.914989,7.6830006,6
11.922832,5.0921144,6
8.882682,2.9385505,6
8.809325,3.10108,6
8.81734,3.1569068,6
8.974779,3.3557568,6
9.0300665,3.4470258,6
9.781596,4.7461596,6
9.657151,5.5418735,6
11.037652,6.007249,6
12.194529,7.005055,6
11.893273,7.760777,6
11.860973,8.127965,6
13.287133,10.221558,6
13.29718,10.223713,6
13.3235035,10.372237,6
13.3148,10.407091,6
9.587723,2.6162345,6
9.276402,2.3020248,6
8.871684,2.2055175,6
9.136335,2.4497573,6
9.669288,2.9294374,6
9.814092,3.030035,6
9.9891615,3.231504,6
10.421197,4.3902106,6
10.785462,5.0394797,6
11.59464,6.1206837,6
12.04387,6.669128,6
12.262992,6.915433,6
12.651113,8.096309,6
12.6227665,8.262436,6
12.562924,8.419384,6
12.270435,8.667583,6
12.304431,9.854864,6
12.321002,9.891351,6
12.345719,9.927588,6
12.625463,9.6823015,6
9.34792,4.3238006,6
9.188371,4.13578,6
8.190662,4.767877,6
7.9435644,5.9294276,6
8.686815,8.451278,6
8.726196,8.611196,6
8.706861,4.4746485,6
9.579468,3.3957555,6
10.29392,2.7412503,6
10.517816,2.8742642,6
11.040621,4.785164,6
11.895852,5.72741,6
12.465325,6.696639,6
13.085493,9.892642,6
13.27109,10.353823,6
13.321459,10.371149,6
13.306731,10.413415,6
13.291464,10.390289,6
8.740223,8.552416,6
8.258422,6.946008,6
9.6114235,5.3549304,6
9.414868,2.953968,6
8.964204,2.6019664,6
8.9187765,2.5616782,6
8.850129,2.5497813,6
8.807747,2.5389285,6
8.357311,2.6099129,6
8.248947,2.777602,6
8.243175,2.7720432,6
7.9554896,3.2410254,6
7.4553056,4.7491684,6
10.726738,8.1595955,6
11.109136,8.244503,6
12.391998,8.348304,6
12.873037,4.5576487,6
11.548304,3.8073094,6
10.413112,3.6812408,6
9.085323,3.6127553,6
9.167465,3.6108656,6
10.505509,5.082045,6
10.519273,5.1062856,6
10.561095,5.155421,6
10.680662,5.3255053,6
12.1630335,6.8402705,6
12.501807,5.9384546,6
12.038605,5.165015,6
10.133902,2.705258,6
9.947287,2.6233668,6
8.803551,3.5152667,6
8.964895,3.6206644,6
9.45192,5.1965566,6
9.434013,5.5006256,6
9.384578,5.514516,6
9.151692,2.6610744,6
13.0109825,1.5841075,6
12.61959,1.6885371,6
12.231991,1.8260317,6
11.086948,3.0493944,6
10.595017,3.7192955,6
10.552751,4.0500517,6
7.9017167,4.1060166,6
7.6015964,5.28796,6
12.85243,7.642907,6
12.934935,7.744166,6
12.9730425,7.8106966,6
13.173909,8.052492,6
13.6432905,8.515305,6
13.7697115,8.64932,6
13.900686,8.690277,6
13.886734,8.711929,6
13.859287,8.700917,6
13.799017,8.639614,6
12.795767,6.4119253,6
9.065917,3.6003704,6
8.858137,3.6712112,6
13.50061,9.784136,6
13.585386,9.737585,6
13.629109,9.716104,6
13.500536,8.769261,6
13.267181,8.531031,6
13.138547,8.386484,6
11.951089,5.57938,6
9.580314,3.5518563,6
9.546488,3.548008,6
8.456096,3.7725492,6
8.077836,3.6025631,6
8.027172,3.6391428,6
8.030888,3.553608,6
8.135259,3.4562526,6
8.916386,4.033242,6
11.776406,4.10776,6
11.629676,3.8322074,6
11.494522,3.7025363,6
11.452227,3.6972136,6
11.274736,3.7663324,6
9.318522,3.071255,6
8.26971,3.0263314,6
8.777979,3.4525483,6
8.808804,3.4687848,6
10.020221,2.7494316,6
9.939521,2.6667893,6
9.925022,2.6901975,6
9.309946,3.5063987,6
8.72143,5.054983,6
8.522917,5.2230506,6
8.433873,5.307713,6
8.335546,5.2939363,6
7.983115,3.647688,6
8.732156,3.0942092,6
10.444247,4.4490247,6
11.451084,5.883586,6
12.242742,6.886048,6
12.468761,7.345347,6
12.523871,7.4528027,6
12.508032,7.4195,6
12.099254,6.8122525,6
8.070621,5.135629,6
7.818293,4.7942667,6
9.16105,6.036601,6
9.175848,6.0818925,6
9.529156,7.085305,6
10.853416,8.001505,6
12.407385,8.112104,6
12.399008,8.041252,6
12.478806,7.9243493,6
12.573408,7.6976285,6
12.736975,6.8927956,6
12.754586,6.71428,6
13.537578,5.380352,6
13.858047,9.229808,6
13.832238,9.248448,6
13.616578,5.880391,6
13.704559,5.5926127,6
13.64175,5.3036823,6
12.9584465,5.7030926,6
12.506796,6.146662,6
11.254199,5.676396,6
10.02326,3.7842302,6
10.69669,6.7115135,6
11.932731,7.99568,6
12.092388,7.976928,6
12.403188,7.93138,6
12.017545,4.939983,6
9.970886,2.8381784,6
9.751097,3.0473638,6
9.831299,3.1172156,6
10.340592,3.6399212,6
10.944074,4.686836,6
12.184096,6.06996,6
12.762947,7.2330546,6
12.799109,7.511589,6
12.693268,7.658271,6
12.665738,7.673194,6
12.570166,7.610966,6
10.663306,6.684025,7
8.202883,3.252657,7
7.587067,5.2996945,7
7.717464,5.7830515,7
7.7200737,5.876255,7
10.548959,3.5063894,7
10.565841,3.5269547,7
10.07311,4.9963307,7
9.890518,5.2442102,7
8.67342,7.5338173,7
10.047483,8.863953,7
10.26407,8.850336,7
11.4125,8.261672,7
12.330834,6.995659,7
12.379853,6.8230886,7
13.085082,5.582825,7
13.549606,5.1598544,7
9.9524765,9.697044,7
10.987024,9.262289,7
11.02578,9.259351,7
11.079988,9.246799,7
11.122633,9.219124,7
11.111306,9.223849,7
11.0789795,9.244578,7
8.595674,8.831094,7
7.3022175,5.0735273,7
7.2969594,5.0655026,7
7.6176314,5.5863004,7
11.69791,7.4932785,7
13.947865,3.8599298,7
13.841078,3.91334,7
12.708891,9.72371,7
8.729542,9.823711,7
8.592758,9.79658,7
7.7492304,7.4621854,7
7.873505,7.1019864,7
9.997568,2.681409,7
9.394009,8.869913,7
9.446501,8.99341,7
9.450603,9.000367,7
9.507325,9.018894,7
9.561289,9.015031,7
10.501285,8.335685,7
10.591449,7.1642528,7
10.538841,6.9940143,7
10.523175,6.5922256,7
11.040686,4.092806,7
9.915151,4.1936326,7
7.630701,5.292875,7
6.873135,8.010058,7
6.9499736,7.97708,7
7.6679897,7.0275836,7
11.760386,1.3012719,7
12.202584,0.96719056,7
12.581462,0.8853776,7
12.698421,0.93974584,7
12.934717,1.0074823,7
13.691437,1.5640587,7
13.809467,2.1161532,7
13.811888,2.2742465,7
13.548616,3.1049101,7
13.574441,3.3724039,7
13.5812025,5.128145,7
13.602695,5.257115,7
13.503088,9.66231,7
13.533244,9.716107,7
12.36612,10.078189,7
10.633468,10.155071,7
9.400491,9.8959465,7
8.461738,8.882088,7
7.81379,7.6838503,7
7.8605795,7.594101,7
7.7530336,6.026608,7
7.723545,5.8495417,7
7.5144525,5.692734,7
7.317414,5.750789,7
7.177671,6.3881764,7
7.2049375,6.67889,7
7.274356,7.4295697,7
7.228554,7.5667396,7
7.5307784,8.5222,7
8.3349695,9.825526,7
8.534315,9.903237,7
8.780828,9.969883,7
9.101736,9.996426,7
10.307347,9.164984,7
11.852268,7.279429,7
11.913029,7.177704,7
13.118068,3.710888,7
12.950791,4.771755,7
13.31271,9.478273,7
13.294696,9.468369,7
12.20567,4.144146,7
12.245648,4.0155234,7
12.232789,1.441897,7
12.930067,3.2281768,7
10.632157,8.529131,7
9.5614395,9.827223,7
9.797506,7.25923,7
11.863669,4.163675,7
12.329943,3.6827557,7
13.174418,2.2507114,7
13.238268,2.21377,7
13.434478,3.0630412,7
9.061399,9.827712,7
9.011727,9.83745,7
8.998389,9.825945,7
9.046133,9.810755,7
10.899737,10.058702,7
13.065321,7.9199014,7
13.156064,8.539416,7
12.923723,8.792959,7
11.717214,8.698286,7
11.478072,6.0252213,7
11.576737,5.9665585,7
12.119222,5.5442615,7
13.8470745,2.4441662,7
12.867039,2.6405616,7
12.226391,8.748033,7
11.969331,9.070477,7
12.195248,9.816192,7
12.203455,9.8127165,7
12.657358,9.771613,7
11.445585,3.6629522,7
11.491091,3.556507,7
11.23303,2.427445,7
10.847116,1.0816767,7
9.400626,2.903732,7
7.756795,7.0253754,7
7.737059,6.9395156,7
7.8276486,6.595561,7
8.15134,3.2836916,7
7.8858747,5.500425,7
8.26329,7.7324758,7
8.514287,8.859633,7
10.682508,8.562162,7
11.633665,7.5267997,7
13.244767,5.372036,7
13.342737,5.2860975,7
11.791739,8.643052,7
11.295262,9.127904,7
10.982259,10.1018305,7
12.190419,9.738631,7
12.20037,9.605243,7
13.296944,10.438053,7
10.230257,1.8165376,7
9.480213,1.7001522,7
9.358974,1.6740246,7
8.899326,1.8822762,7
8.6919155,2.4889374,7
7.9513493,6.60449,7
9.398928,9.04224,7
9.4175825,9.071872,7
9.390991,9.1405115,7
9.389988,9.122873,7
8.022175,8.226091,7
8.664102,7.5306563,7
9.252608,5.798695,7
7.958425,6.8355393,7
7.875755,6.9780498,7
11.105702,9.270232,7
11.086112,9.242328,7
11.923188,8.730729,7
11.984054,8.696866,7
11.948931,8.728114,7
11.936719,8.730784,7
11.558197,9.035867,7
11.631027,9.00071,7
11.7854595,8.899588,7
12.1478195,8.596141,7
11.70671,4.572773,7
11.622621,4.3766217,7
9.105575,1.8161258,7
9.565148,1.5789617,7
10.236502,2.8535316,7
9.847405,5.3144474,7
9.52662,7.4268656,7
9.494599,9.197884,7
8.502411,9.933753,7
8.57401,9.94327,7
8.583805,9.946856,7
8.862612,9.922158,7
9.374727,9.919731,7
9.625843,9.854534,7
9.630904,9.818059,7
7.340354,7.5180626,7
7.225829,7.040908,7
7.472677,7.470936,7
7.535756,7.576329,7
8.097004,8.133319,7
7.9657354,8.115726,7
7.9681387,8.157919,7
8.040263,8.619641,7
8.078797,8.793031,7
11.6458025,8.892386,7
12.97493,8.599888,7
11.469003,7.51309,7
9.219191,5.8331604,7
9.313009,5.38183,7
8.977485,3.6313577,7
8.963458,3.5606596,7
9.349004,3.0359144,7
9.769167,7.364044,7
9.80198,8.324791,7
9.774636,8.271348,7
9.774019,8.268023,7
9.850819,8.278736,7
11.713183,8.101667,7
12.65492,6.939529,7
12.9997425,5.8805995,7
12.987786,5.7743306,7
12.533135,5.4980154,7
12.546319,5.500588,7
12.443022,5.490119,7
11.892384,5.5658717,7
11.56365,5.936522,7
9.382665,8.88431,7
9.4340105,9.069396,7
9.443223,9.143563,7
9.563451,9.31767,7
9.858371,9.450277,7
9.903242,9.472713,7
10.729325,9.1133175,7
11.196225,8.70417,7
13.100484,3.6038337,7
11.759111,6.987609,7
11.611971,7.4364986,7
11.619641,7.4332814,7
12.528697,4.3120475,7
12.1381,2.3079045,7
12.196411,2.0669734,7
12.215757,2.010501,7
13.123913,2.8062341,7
12.027115,5.5842695,7
11.917304,5.770703,7
11.756084,6.94368,7
9.992673,9.5392475,7
9.919075,9.646191,7
12.278434,4.195001,7
12.874418,2.2019327,7
13.11988,1.9665462,7
10.384892,1.3093666,7
9.569631,2.2272317,7
10.39224,1.8619255,7
11.95986,3.4451094,7
11.408162,3.9959745,7
11.226585,4.145296,7
9.518552,5.778261,7
9.293236,6.169941,7
9.20247,6.239931,7
8.952913,6.386871,7
11.461592,6.0431547,7
12.492454,7.58325,7
12.563908,7.835199,7
9.438159,9.870417,7
7.7650967,5.093768,7
8.13338,4.7219176,7
10.993432,2.014291,7
11.952699,2.2822227,7
11.952473,2.3085954,7
9.160306,6.8450236,7
8.588803,7.1703696,7
8.8805485,6.4241443,7
8.96942,6.2625413,7
9.036105,6.134411,7
9.158158,5.8952646,7
9.317033,5.4360332,7
9.362279,5.3305,7
9.391838,5.352582,7
9.24583,6.276643,7
9.482678,9.076303,7
9.433813,9.147783,7
9.927083,9.53438,7
10.685059,10.021328,7
8.15693,6.206937,7
9.237545,3.011703,7
12.618507,1.9797733,7
13.366979,1.0489615,7
13.309281,0.939188,7
13.003377,0.75378513,7
13.003607,1.0418499,7
13.615667,2.495423,7
13.709902,2.2692773,7
13.69172,2.0318296,7
13.687965,1.9580746,7
13.475621,1.2089162,7
13.241077,0.9179666,7
11.469582,1.9166449,7
9.608067,6.619055,7
9.343569,6.973561,7
9.269401,7.197466,7
10.322816,8.280375,7
10.350454,8.476056,7
11.589585,8.188347,7
11.766522,8.167878,7
12.860479,9.495644,7
12.913397,9.4931,7
9.436404,3.7338035,7
8.987248,4.3207912,7
8.37668,8.773947,7
9.420997,9.1065035,7
9.480315,9.104609,7
9.637196,9.040044,7
10.217081,8.9377,7
12.971304,8.150714,7
13.078769,8.105162,7
13.726868,5.2414265,7
13.737324,4.6080694,7
13.645896,4.748218,7
13.3403425,5.7091823,7
11.306399,8.751906,7
10.839835,9.217938,7
10.980443,9.180049,7
11.282103,9.115952,7
11.385299,9.038903,7
12.48342,8.594333,7
12.6886215,3.5372446,7
12.571102,3.422307,7
11.084056,1.4920908,7
10.879725,1.108278,7
10.916442,1.129999,7
10.911209,1.1564645,7
11.44971,1.8493481,7
11.537214,2.0144584,7
11.597395,2.1088414,7
11.701379,4.7893233,7
8.760773,8.63632,7
8.807185,8.637466,7
8.820744,8.601841,7
8.879314,8.526634,7
8.165216,3.390298,7
8.132748,3.3127458,7
13.852165,3.1009305,7
13.126197,2.6474266,7
11.227072,5.6373158,7
7.3524523,5.539735,7
7.2965045,5.6003065,7
8.325985,5.4344687,7
13.11408,1.1975629,7
13.254174,1.5361634,7
13.282976,1.5908115,7
13.2987175,1.6300464,7
12.089968,5.4820232,7
9.132935,9.981149,7
9.059085,9.985719,7
8.541744,9.901274,7
8.519403,7.560519,7
13.16794,2.8475125,7
11.929862,5.6348095,7
9.472231,7.9775124,7
9.052501,7.5604796,7
9.321553,3.055849,7
13.06059,2.5846436,7
10.189193,8.953674,7
10.233914,8.959881,7
10.272204,8.972377,7
10.308162,8.921409,7
10.439124,8.850432,7
11.691426,8.333724,7
9.191995,7.3428974,7
8.258098,7.344949,7
7.179819,7.041449,7
7.1909237,6.0812144,7
7.862897,5.29048,7
10.347705,1.222062,7
11.36238,0.59409875,7
11.594331,0.5668534,7
11.661545,0.56274045,7
9.070926,7.6801767,7
9.128838,7.4677205,7
9.662457,4.636607,7
9.666536,4.9648123,7
9.586253,5.0527143,7
8.734592,7.2640176,7
9.723364,7.086865,7
12.234992,5.5796185,7
13.762086,2.583683,7
13.644521,2.3647072,7
13.744504,2.5667963,7
13.681108,2.588453,7
12.050417,5.6388297,7
10.440365,9.682692,7
12.287955,7.211986,7
12.295055,7.1703033,7
12.603284,5.5107126,7
12.828882,5.6537642,7
11.852772,5.649682,7
9.74848,4.920862,7
10.468851,6.758448,7
10.536356,7.0907936,7
10.588358,7.3253884,7
10.702997,8.703713,7
10.665516,8.573637,7
8.814432,4.37581,7
8.223566,6.3457646,7
9.6652,9.808325,7
10.054343,9.877692,7
11.649535,8.8884115,7
13.546211,4.90049,7
13.864632,2.624667,7
13.840595,2.2118113,7
13.812533,2.1534152,7
13.797687,2.0960774,7
13.533852,1.774302,7
12.646443,1.8687176,7
9.27337,1.9627794,7
11.055482,1.9517847,7
10.543921,6.641713,7
11.628466,4.800066,7
12.0175495,2.0408928,7
13.764717,4.025263,7
13.819499,4.615973,7
13.826957,4.7115116,7
13.842581,4.686809,7
13.979435,3.9793947,7
13.968375,3.8251677,7
13.968701,3.7552257,7
13.698745,4.6084037,7
13.542477,5.3183465,7
9.79498,5.2290773,7
9.229434,3.2798848,7
9.394222,2.7884681,7
9.670764,2.9146264,7
10.527157,2.7147477,7
10.748514,2.5067315,7
11.905737,1.453629,7
12.433364,0.96282566,7
11.382909,3.7390766,7
11.176681,3.7732468,7
8.269375,6.7090416,7
8.267108,6.9687357,7
8.310912,7.0217004,7
9.297894,7.374864,7
12.300426,4.266011,7
8.255121,3.175098,7
8.302079,2.5694966,7
8.372577,2.4717014,7
8.395067,2.384143,7
9.317516,1.6831976,7
10.778565,0.90570956,7
10.716415,0.9219739,7
10.560166,2.616623,7
9.968426,5.353775,7
10.393476,3.2985945,7
10.579654,3.2408657,7
11.5731735,5.005423,7
11.587203,7.3983555,7
11.225131,9.064259,7
12.156305,6.8302016,7
12.458567,6.577979,7
12.611374,7.0693607,7
11.728492,8.612833,7
11.298408,9.140995,7
11.267582,9.103403,7
11.093551,8.933591,7
8.514967,5.93774,7
8.494207,5.773648,7
8.492205,5.265202,7
8.475626,5.2376423,7
8.483717,5.1836543,7
9.245785,3.2763941,7
11.099907,1.9745356,7
11.112922,1.894824,7
9.0766115,4.2598963,7
9.048697,7.493522,7
9.153112,7.452299,7
13.120593,8.473684,7
11.632532,9.126288,7
10.495832,9.735525,7
10.48323,9.733257,7
10.444183,9.691508,7
10.341422,9.527204,7
10.620702,8.543374,7
10.596992,7.007942,7
10.979734,3.9606712,7
11.390707,6.0732985,7
9.602444,8.584599,7
7.081282,8.130654,7
7.235614,8.2252245,7
9.434047,8.852615,7
7.5379524,7.655601,7
7.3841057,7.5077033,7
7.282896,6.951429,7
7.3787937,6.8659573,7
7.5705423,6.834888,7
8.524725,5.9553843,7
11.640941,5.035306,7
12.990768,3.1323159,7
13.223714,2.916768,7
13.556622,2.7099657,7
13.733518,2.6111665,7
13.894694,2.85367,7
12.036471,6.621239,7
11.481058,7.3814588,7
11.8985405,4.713722,7
12.059768,4.5385866,7
9.527537,7.379362,7
10.830543,3.134689,7
10.799276,2.7674217,7
10.973232,2.452179,7
11.083751,2.2999465,7
11.714695,0.60536766,7
12.079102,2.0474248,7
12.576174,3.4117668,7
12.612459,3.4877613,7
7.1918535,4.969259,7
7.0131755,5.792812,7
7.013609,5.8503604,7
7.0293083,5.814308,7
7.099429,5.753597,7
7.267564,5.2869797,7
7.2631335,5.1487436,7
7.276774,4.992602,7
7.7569523,4.361372,7
7.846541,4.3578377,7
12.146953,6.457085,7
13.11623,5.512805,7
13.619928,3.8500252,7
12.889012,3.605485,7
12.74751,3.5383127,7
11.07708,0.63987017,7
11.046051,0.6433271,7
11.062446,0.6195552,7
11.052219,0.63076174,7
11.043255,0.6375796,7
10.958824,0.7074161,7
10.864277,0.8386544,7
10.839095,0.9548943,7
10.850277,0.8857007,7
9.483671,1.562731,7
8.885669,1.8471073,7
8.8387165,1.8647755,7
8.8292675,1.8413569,7
8.85413,1.8328315,7
9.200902,1.7199694,7
13.656082,2.2261155,7
12.990023,0.7484987,7
13.03305,0.884139,7
13.074075,0.9788614,7
13.50542,1.3170866,7
13.555273,1.3593051,7
13.020006,1.0403624,7
12.979379,1.0112189,7
12.486227,0.5918118,7
12.253011,0.6247928,7
10.1322365,1.8021761,7
11.054665,2.0187647,7
11.759829,1.8213959,7
13.242816,1.5753819,7
13.817237,2.2079701,7
13.930808,2.718701,7
13.48062,4.949512,7
7.2772593,6.8643284,7
7.095514,6.680598,7
7.0908484,6.748179,7
7.170455,7.632177,7
7.376887,8.219322,7
7.798745,8.681889,7
7.93185,8.942705,7
9.4456835,8.840587,7
9.6371155,7.718018,7
9.63334,7.233831,7
9.572157,7.000112,7
9.596957,7.089741,7
10.564118,8.22535,7
9.989508,9.388268,7
8.081677,9.242908,7
8.01345,9.0824995,7
7.591464,7.817818,7
8.0875635,6.9842935,7
11.549646,3.913655,7
12.526491,4.006495,7
8.381492,9.888742,7
7.6077724,8.576748,7
7.536159,8.454382,7
7.129927,7.485051,7
7.1313663,7.4465404,7
7.1368737,7.379327,7
7.131476,6.748962,8
7.12624,6.6907916,8
6.692353,4.894276,8
6.4781194,5.308573,8
6.4753695,5.47664,8
1.0230291,5.897319,8
0.9364332,5.9875097,8
0.77814007,6.3176837,8
0.57604235,6.5569115,8
0.37362605,6.611543,8
0.3590442,6.5877275,8
0.6756467,4.581854,8
0.99387413,3.927164,8
1.0591595,3.8162618,8
2.04605,4.910167,8
6.6976647,8.072736,8
7.7689056,8.989603,8
0.5696373,7.301601,8
0.52619463,7.331556,8
-4.8169904,4.112085,8
-4.7872596,3.4221458,8
-4.8030486,3.440401,8
-4.8159285,3.4683912,8
-4.7327037,3.7909734,8
-1.8615092,2.8216321,8
0.50905836,5.3387322,8
0.65085757,5.520315,8
0.7668502,5.665178,8
1.4158019,5.7767787,8
1.2934536,5.882986,8
0.97835636,3.962308,8
0.95923084,4.1213007,8
0.538006,5.8524427,8
-2.6511016,7.55634,8
-2.8169901,7.4638424,8
-2.916991,7.1915336,8
-1.5915377,6.8294315,8
-1.2821945,6.646985,8
-2.3031168,7.5236454,8
-2.313696,7.5402513,8
-2.4402916,7.5341864,8
-2.4963143,7.508803,8
-1.7705846,7.2836,8
-1.6970061,7.26508,8
-1.6442264,7.1965866,8
-0.9399889,7.1430073,8
6.4787283,5.2517724,8
1.3785886,2.694196,8
1.1485076,3.0887363,8
1.0202175,3.7364507,8
0.18036902,3.3647354,8
-0.48182532,3.2280655,8
-5.066262,4.7257347,8
-5.096209,4.7680078,8
-5.1144886,4.802527,8
-5.110134,4.849522,8
-5.055856,4.934342,8
-3.4203475,5.5715733,8
-3.3012204,4.4573545,8
-4.7386456,3.308511,8
-4.75935,3.3225152,8
-4.8984685,3.548906,8
-5.0038705,3.9596746,8
